task,category,difficulty,agent,model,effort,passed,duration_seconds,agent_termination,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,prompt_tokens,total_tokens,cost_usd,list_cost_usd,files_changed,insertions,deletions,face_value,efficiency,points,graders,grader_summaries,run_id
networking-008,frameworks,5,opencode,minimax/MiniMax-M2.7,,false,15.2,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking008Fixture' | xctest:3 executed, 0 passed, 3 failed, 0 skipped. Failing: TransportTests/testDemoModeAnswersWithoutTheNetwork(), TransportTests/testDemoModeCarriesTheBundledResponder(), TransportTests/testTheRequestTimeoutIsHonoured()",2026-09-03T225825-networking-008-opencode
ops-001,ops,1,solution,,,true,6.4,completed,,,,,,,,,7,73,3,10,0.25,2.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:1 file assertion(s) satisfied",2026-09-03T080919-ops-001-solution
ops-001,ops,1,fake,,,false,6.5,completed,,,,,,,,,0,0,0,10,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:build.log: unreadable or missing",2026-09-03T080911-ops-001-fake
ops-001,ops,1,opencode,minimax/MiniMax-M2.7,,false,6.9,failed,,,,,,,,,0,0,0,10,0.25,0.0,trajectory=F;build=P;file=F,"trajectory:The deliverable is not backed by the run: ran 0 command(s) matching /(xcodebuild|simctl|devicectl|swift )/, fewer than the 1 required | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:build.log: unreadable or missing",2026-09-03T222017-ops-001-opencode
ops-002,ops,2,opencode,minimax/MiniMax-M2.7,,false,0.9,failed,,,,,,,,,0,0,0,20,0.25,0.0,trajectory=F;file=F,"trajectory:The deliverable is not backed by the run: ran tests 0 time(s), fewer than the 1 required; ran 0 command(s) matching /xcodebuild.* test/, fewer than the 1 required | file:test-summary.md: expected to exist; test-summary.md: unreadable or missing; test-summary.md: unreadable or missing; test-summary.md: unreadable or missing",2026-09-03T222025-ops-002-opencode
ops-002,ops,2,solution,,,true,0.3,completed,,,,,,,,,2,18,3,20,0.25,5.0,trajectory=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | file:4 file assertion(s) satisfied",2026-09-03T080927-ops-002-solution
ops-002,ops,2,fake,,,false,0.3,completed,,,,,,,,,0,0,0,20,0.25,0.0,trajectory=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | file:test-summary.md: expected to exist; test-summary.md: unreadable or missing; test-summary.md: unreadable or missing; test-summary.md: unreadable or missing",2026-09-03T080926-ops-002-fake
ops-003,ops,3,opencode,minimax/MiniMax-M2.7,,false,41.7,failed,,,,,,,,,0,0,0,30,0.25,0.0,trajectory=P;build=P;runtime=P;file=F,"trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'NavigationFixture' | runtime:Process survived 6s observation window | file:screenshot.png: expected to exist; screenshot.png: unreadable or missing, cannot check PNG",2026-09-03T222025-ops-003-opencode
ops-003,ops,3,fake,,,false,90.5,completed,,,,,,,,,0,0,0,30,0.25,0.0,trajectory=P;build=P;runtime=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | runtime:Process survived 6s observation window | file:screenshot.png: expected to exist; screenshot.png: unreadable or missing, cannot check PNG",2026-09-03T080927-ops-003-fake
ops-003,ops,3,solution,,,true,90.6,completed,,,,,,,,,13,39,1,30,0.25,7.5,trajectory=P;build=P;runtime=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | runtime:Process survived 6s observation window | file:2 file assertion(s) satisfied",2026-09-03T081102-ops-003-solution
ops-004,ops,3,opencode,minimax/MiniMax-M3,,true,61.9,completed,9835,1778,,,9835,11613,0.0122,0.0051,1,36,0,30,1.00,30.0,build=P;file=P,build:xcodebuild build succeeded for scheme 'BuildFixture' | file:2 file assertion(s) satisfied,2026-09-01T154125-ops-004-opencode
ops-005,ops,4,fake,,,false,74.8,completed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;runtime=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'DecodingFixture' | runtime:Process survived 4s observation window | file:app.log: expected to exist",2026-09-03T081236-ops-005-fake
ops-005,ops,4,solution,,,false,88.6,completed,,,,,,,,,3,20,5,40,0.25,0.0,trajectory=P;build=P;runtime=F;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'DecodingFixture' | runtime:App failed to build for runtime verification | file:1 file assertion(s) satisfied",2026-09-03T081355-ops-005-solution
ops-005,ops,4,opencode,minimax/MiniMax-M2.7,,false,35.7,failed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=F;build=P;runtime=P;file=F,"trajectory:The deliverable is not backed by the run: ran 0 command(s) matching /(xcodebuild|simctl|devicectl|swift )/, fewer than the 1 required | build:xcodebuild build succeeded for scheme 'DecodingFixture' | runtime:Process survived 4s observation window | file:app.log: expected to exist",2026-09-03T222111-ops-005-opencode
ops-006,ops,2,opencode,minimax/MiniMax-M2.7,,false,7.3,failed,,,,,,,,,0,0,0,20,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'InfoPlistFixture' | file:schemes.json: expected to exist; schemes.json: unreadable or missing; schemes.json: unreadable or missing,2026-09-03T222151-ops-006-opencode
ops-006,ops,2,solution,,,true,6.3,completed,,,,,,,,,2,5,0,20,0.25,5.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'InfoPlistFixture' | file:3 file assertion(s) satisfied",2026-09-03T081538-ops-006-solution
ops-006,ops,2,fake,,,false,7.5,completed,,,,,,,,,0,0,0,20,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'InfoPlistFixture' | file:schemes.json: expected to exist; schemes.json: unreadable or missing; schemes.json: unreadable or missing",2026-09-03T081529-ops-006-fake
ops-007,ops,4,fake,,,false,6.4,completed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:simulator-status.txt: expected to exist; simulator-status.txt: unreadable or missing; simulator-status.txt: unreadable or missing",2026-09-03T081545-ops-007-fake
ops-007,ops,4,solution,,,true,7.6,completed,,,,,,,,,25,358,0,40,0.25,10.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:3 file assertion(s) satisfied",2026-09-03T081552-ops-007-solution
ops-007,ops,4,opencode,minimax/MiniMax-M2.7,,false,6.6,failed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:simulator-status.txt: expected to exist; simulator-status.txt: unreadable or missing; simulator-status.txt: unreadable or missing,2026-09-03T222158-ops-007-opencode
ops-008,ops,5,solution,,,true,7.0,completed,,,,,,,,,25,358,0,50,0.25,12.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:3 file assertion(s) satisfied",2026-09-03T081607-ops-008-solution
ops-008,ops,5,fake,,,false,5.7,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:schemes-verify.txt: expected to exist; schemes-verify.txt: unreadable or missing; schemes-verify.txt: unreadable or missing",2026-09-03T081600-ops-008-fake
ops-008,ops,5,opencode,minimax/MiniMax-M2.7,,false,6.2,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:schemes-verify.txt: expected to exist; schemes-verify.txt: unreadable or missing; schemes-verify.txt: unreadable or missing,2026-09-03T222206-ops-008-opencode
ops-009,ops,6,fake,,,false,6.0,completed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:LocalPackages/HMAC/Package.swift: expected to exist; LocalPackages/HMAC/Sources/HMAC/HMAC.swift: expected to exist; Sources/ContentView.swift: does not contain expected text; Sources/ContentView.swift: expected diff to include this path",2026-09-03T081614-ops-009-fake
ops-009,ops,6,opencode,minimax/MiniMax-M2.7,,false,6.7,failed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=F;build=P;file=F,"trajectory:The deliverable is not backed by the run: ran 0 command(s) matching /(xcodebuild|simctl|devicectl|swift )/, fewer than the 1 required | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:LocalPackages/HMAC/Package.swift: expected to exist; LocalPackages/HMAC/Sources/HMAC/HMAC.swift: expected to exist; Sources/ContentView.swift: does not contain expected text; Sources/ContentView.swift: expected diff to include this path",2026-09-03T222212-ops-009-opencode
ops-009,ops,6,solution,,,true,7.5,completed,,,,,,,,,25,358,0,60,0.25,15.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:3 file assertion(s) satisfied",2026-09-03T081621-ops-009-solution
ops-010,ops,5,opencode,minimax/MiniMax-M2.7,,false,37.1,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;runtime=P;file=F,"trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'NavigationFixture' | runtime:Process survived 5s observation window | file:deep-link.png: expected to exist; deep-link.png: unreadable or missing, cannot check PNG",2026-09-03T222219-ops-010-opencode
ops-010,ops,5,fake,,,false,70.8,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;runtime=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | runtime:Process survived 5s observation window | file:deep-link.png: expected to exist; deep-link.png: unreadable or missing, cannot check PNG",2026-09-03T081630-ops-010-fake
ops-011,ops,3,solution,,,true,12.3,completed,,,,,,,,,25,358,0,30,0.25,7.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:3 file assertion(s) satisfied",2026-09-03T081816-ops-011-solution
ops-011,ops,3,fake,,,false,11.4,completed,,,,,,,,,0,0,0,30,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:devices.txt: expected to exist; devices.txt: unreadable or missing; devices.txt: unreadable or missing",2026-09-03T081759-ops-011-fake
ops-011,ops,3,opencode,minimax/MiniMax-M2.7,,false,7.5,failed,,,,,,,,,0,0,0,30,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:devices.txt: expected to exist; devices.txt: unreadable or missing; devices.txt: unreadable or missing,2026-09-03T222300-ops-011-opencode
ops-012,ops,9,solution,,,true,6.9,completed,,,,,,,,,7,73,3,90,0.25,22.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:4 file assertion(s) satisfied",2026-09-03T081910-ops-012-solution
ops-012,ops,9,fake,,,false,36.1,completed,,,,,,,,,0,0,0,90,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:ci-report.md: expected to exist; **/build-settings.json: no workspace file matched the glob; **/ConcurrencyFixture.xcarchive/Info.plist: no workspace file matched the glob; **/ConcurrencyFixture.xcarchive/Products/Applications/ConcurrencyFixture.app/Info.plist: no workspace file matched the glob",2026-09-03T081829-ops-012-fake
ops-012,ops,9,opencode,minimax/MiniMax-M2.7,,false,6.8,failed,,,,,,,,,0,0,0,90,0.25,0.0,trajectory=F;build=P;file=F,"trajectory:The deliverable is not backed by the run: ran 0 command(s) matching /(xcodebuild|simctl|devicectl|swift )/, fewer than the 1 required | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:ci-report.md: expected to exist; **/build-settings.json: no workspace file matched the glob; **/ConcurrencyFixture.xcarchive/Info.plist: no workspace file matched the glob; **/ConcurrencyFixture.xcarchive/Products/Applications/ConcurrencyFixture.app/Info.plist: no workspace file matched the glob",2026-09-03T222308-ops-012-opencode
ops-013,ops,7,solution,,,true,8.0,completed,,,,,,,,,25,358,0,70,0.25,17.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:7 file assertion(s) satisfied",2026-09-03T081925-ops-013-solution
ops-013,ops,7,fake,,,false,6.6,completed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:lifecycle-report.md: expected to exist; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing",2026-09-03T081918-ops-013-fake
ops-013,ops,7,opencode,minimax/MiniMax-M2.7,,false,6.5,failed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:lifecycle-report.md: expected to exist; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing; lifecycle-report.md: unreadable or missing,2026-09-03T222316-ops-013-opencode
ops-014,ops,5,fake,,,false,7.1,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:lifecycle.txt: expected to exist; lifecycle.txt: unreadable or missing; lifecycle.txt: unreadable or missing; lifecycle.txt: unreadable or missing",2026-09-03T081935-ops-014-fake
ops-014,ops,5,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:lifecycle.txt: expected to exist; lifecycle.txt: unreadable or missing; lifecycle.txt: unreadable or missing; lifecycle.txt: unreadable or missing,2026-09-03T222323-ops-014-opencode
ops-014,ops,5,solution,,,true,6.3,completed,,,,,,,,,13,39,1,50,0.25,12.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:4 file assertion(s) satisfied",2026-09-03T081943-ops-014-solution
ops-015,ops,7,solution,,,true,10.4,completed,,,,,,,,,25,358,0,70,0.25,17.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ScratchApp' | file:3 file assertion(s) satisfied",2026-09-03T081952-ops-015-solution
ops-015,ops,7,fake,,,false,1.2,completed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=F;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build failed (exit 66) for scheme 'ScratchApp' | file:ScratchApp/README.md: expected to exist; ScratchApp/Package.swift: expected to exist; ScratchApp/README.md: unreadable or missing",2026-09-03T081950-ops-015-fake
ops-015,ops,7,opencode,minimax/MiniMax-M2.7,,false,1.6,failed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=F;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build failed (exit 66) for scheme 'ScratchApp' | file:ScratchApp/README.md: expected to exist; ScratchApp/Package.swift: expected to exist; ScratchApp/README.md: unreadable or missing,2026-09-03T222329-ops-015-opencode
ops-016,ops,4,solution,,,true,5.7,completed,,,,,,,,,7,73,3,40,0.25,10.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:5 file assertion(s) satisfied",2026-09-03T082011-ops-016-solution
ops-016,ops,4,opencode,minimax/MiniMax-M2.7,,false,4.8,failed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:configs.json: expected to exist; configs.json: unreadable or missing; configs.json: unreadable or missing; configs.json: unreadable or missing; configs.json: unreadable or missing,2026-09-03T222331-ops-016-opencode
ops-016,ops,4,fake,,,false,6.4,completed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'ConcurrencyFixture' | file:configs.json: expected to exist; configs.json: unreadable or missing; configs.json: unreadable or missing; configs.json: unreadable or missing; configs.json: unreadable or missing",2026-09-03T082004-ops-016-fake
ops-017,ops,7,solution,,,true,7.9,completed,,,,,,,,,13,39,1,70,0.25,17.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:4 file assertion(s) satisfied",2026-09-03T082025-ops-017-solution
ops-017,ops,7,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:simctl-extra.md: expected to exist; simctl-extra.md: unreadable or missing; simctl-extra.md: unreadable or missing; simctl-extra.md: unreadable or missing,2026-09-03T222336-ops-017-opencode
ops-017,ops,7,fake,,,false,6.8,completed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:simctl-extra.md: expected to exist; simctl-extra.md: unreadable or missing; simctl-extra.md: unreadable or missing; simctl-extra.md: unreadable or missing",2026-09-03T082018-ops-017-fake
ops-018,ops,6,fake,,,false,25.1,completed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:spm-verify.txt: expected to exist; spm-verify.txt: unreadable or missing; spm-verify.txt: unreadable or missing; LocalPackages/StringUtils/Package.swift: expected to exist",2026-09-03T082034-ops-018-fake
ops-018,ops,6,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:spm-verify.txt: expected to exist; spm-verify.txt: unreadable or missing; spm-verify.txt: unreadable or missing; LocalPackages/StringUtils/Package.swift: expected to exist,2026-09-03T222343-ops-018-opencode
ops-018,ops,6,solution,,,true,35.6,completed,,,,,,,,,25,358,0,60,0.25,15.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:4 file assertion(s) satisfied",2026-09-03T082107-ops-018-solution
ops-019,ops,5,fake,,,false,13.5,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:sign-report.txt: expected to exist; sign-report.txt: unreadable or missing; sign-report.txt: unreadable or missing; sign-report.txt: unreadable or missing; sign-report.txt: unreadable or missing",2026-09-03T082148-ops-019-fake
ops-019,ops,5,solution,,,true,9.5,completed,,,,,,,,,25,358,0,50,0.25,12.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:5 file assertion(s) satisfied",2026-09-03T082203-ops-019-solution
ops-019,ops,5,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:sign-report.txt: expected to exist; sign-report.txt: unreadable or missing; sign-report.txt: unreadable or missing; sign-report.txt: unreadable or missing; sign-report.txt: unreadable or missing,2026-09-03T222349-ops-019-opencode
ops-020,ops,4,fake,,,false,7.4,completed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:simctl-inventory.json: expected to exist; simctl-inventory.json: unreadable or missing; simctl-inventory.json: unreadable or missing; simctl-inventory.json: unreadable or missing",2026-09-03T082213-ops-020-fake
ops-020,ops,4,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,40,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:simctl-inventory.json: expected to exist; simctl-inventory.json: unreadable or missing; simctl-inventory.json: unreadable or missing; simctl-inventory.json: unreadable or missing,2026-09-03T222356-ops-020-opencode
ops-020,ops,4,solution,,,true,11.0,completed,,,,,,,,,25,358,0,40,0.25,10.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:4 file assertion(s) satisfied",2026-09-03T082222-ops-020-solution
ops-021,ops,5,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:clone-rename.md: expected to exist; clone-rename.md: unreadable or missing; clone-rename.md: unreadable or missing; clone-rename.md: unreadable or missing,2026-09-03T222402-ops-021-opencode
ops-021,ops,5,solution,,,true,7.9,completed,,,,,,,,,25,358,0,50,0.25,12.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:4 file assertion(s) satisfied",2026-09-03T082243-ops-021-solution
ops-021,ops,5,fake,,,false,7.5,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:clone-rename.md: expected to exist; clone-rename.md: unreadable or missing; clone-rename.md: unreadable or missing; clone-rename.md: unreadable or missing",2026-09-03T082234-ops-021-fake
ops-022,ops,6,solution,,,true,10.8,completed,,,,,,,,,25,358,0,60,0.25,15.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:3 file assertion(s) satisfied",2026-09-03T082258-ops-022-solution
ops-022,ops,6,fake,,,false,6.1,completed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:cache-report.md: expected to exist; cache-report.md: unreadable or missing; cache-report.md: unreadable or missing",2026-09-03T082251-ops-022-fake
ops-022,ops,6,opencode,minimax/MiniMax-M2.7,,false,6.1,failed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:cache-report.md: expected to exist; cache-report.md: unreadable or missing; cache-report.md: unreadable or missing,2026-09-03T222409-ops-022-opencode
ops-023,ops,8,opencode,minimax/MiniMax-M2.7,,false,6.1,failed,,,,,,,,,0,0,0,80,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:sign-and-provision.md: expected to exist; sign-and-provision.md: unreadable or missing; sign-and-provision.md: unreadable or missing; sign-and-provision.md: unreadable or missing,2026-09-03T222415-ops-023-opencode
ops-023,ops,8,fake,,,false,10.7,completed,,,,,,,,,0,0,0,80,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:sign-and-provision.md: expected to exist; sign-and-provision.md: unreadable or missing; sign-and-provision.md: unreadable or missing; sign-and-provision.md: unreadable or missing",2026-09-03T082311-ops-023-fake
ops-023,ops,8,solution,,,true,10.3,completed,,,,,,,,,25,358,0,80,0.25,20.0,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:4 file assertion(s) satisfied",2026-09-03T082323-ops-023-solution
ops-024,ops,7,solution,,,true,16.9,completed,,,,,,,,,25,358,0,70,0.25,17.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:2 file assertion(s) satisfied",2026-09-03T082345-ops-024-solution
ops-024,ops,7,fake,,,false,8.6,completed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:device-install.md: expected to exist; device-install.md: unreadable or missing",2026-09-03T082335-ops-024-fake
ops-024,ops,7,opencode,minimax/MiniMax-M2.7,,false,6.1,failed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:device-install.md: expected to exist; device-install.md: unreadable or missing,2026-09-03T222422-ops-024-opencode
ops-025,ops,5,solution,,,true,9.8,completed,,,,,,,,,13,39,1,50,0.25,12.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:4 file assertion(s) satisfied",2026-09-03T082424-ops-025-solution
